,short_ma,long_ma,signal,regime,cumulative_return,sharpe
416,9,46,18,,2.6828057360839908,0.3394646841684003
417,16,42,10,,2.6828057360839908,0.3394646841684003
418,12,51,13,,2.6828057360839908,0.3394646841684003
419,12,46,13,,2.6828057360839908,0.3394646841684003
420,16,46,10,,2.6828057360839908,0.3394646841684003
421,10,46,16,,2.6828057360839908,0.3394646841684003
422,10,42,16,,2.6828057360839908,0.3394646841684003
423,15,37,13,,2.6797439947509645,0.3375857832640946
424,16,42,13,,2.6797439947509645,0.3375857832640946
425,13,42,15,,2.6797439947509645,0.3375857832640946
426,12,37,18,,2.6797439947509645,0.3375857832640946
427,10,46,18,,2.6797439947509645,0.3375857832640946
428,18,42,10,,2.6797439947509645,0.3375857832640946
429,18,42,11,,2.6797439947509645,0.3375857832640946
430,13,42,16,,2.6797439947509645,0.3375857832640946
431,12,46,15,,2.6797439947509645,0.3375857832640946
432,12,42,15,,2.6797439947509645,0.3375857832640946
433,9,42,20,,2.6797439947509645,0.3375857832640946
434,15,42,13,,2.6797439947509645,0.3375857832640946
435,12,42,16,,2.6797439947509645,0.3375857832640946
436,18,37,11,,2.6797439947509645,0.3375857832640946
437,15,51,11,,2.6797439947509645,0.3375857832640946
438,20,33,11,,2.6797439947509645,0.3375857832640946
439,13,46,13,,2.6797439947509645,0.3375857832640946
440,10,42,18,,2.6797439947509645,0.3375857832640946
441,20,37,11,,2.6797439947509645,0.3375857832640946
442,13,37,16,,2.6797439947509645,0.3375857832640946
443,20,37,10,,2.6797439947509645,0.3375857832640946
444,10,37,20,,2.6797439947509645,0.3375857832640946
445,16,46,11,,2.6797439947509645,0.3375857832640946
446,13,37,15,,2.6797439947509645,0.3375857832640946
447,13,51,13,,2.6797439947509645,0.3375857832640946
448,18,46,10,,2.6797439947509645,0.3375857832640946
449,16,37,13,,2.6797439947509645,0.3375857832640946
450,16,24,8,,2.6743495019531314,0.34235061680297807
451,9,55,10,,2.6737585778808466,0.3363420526570782
452,16,51,6,,2.6737585778808466,0.3363420526570782
453,7,55,13,,2.6737585778808466,0.3363420526570782
454,6,51,16,,2.6737585778808466,0.3363420526570782
455,7,20,6,,2.6705746069335934,0.343753379546421
456,6,24,6,,2.6705746069335934,0.343753379546421
457,7,24,5,,2.6705746069335934,0.343753379546421
458,9,20,5,,2.6705746069335934,0.343753379546421
459,6,51,5,,2.6703674804687556,0.34586173133206194
460,6,24,20,,2.669724950561525,0.34291290850924483
461,20,24,6,,2.669724950561525,0.34291290850924483
462,13,24,16,,2.6692626037597624,0.3450996237169162
463,16,24,13,,2.6692626037597624,0.3450996237169162
464,10,33,18,,2.665239545898446,0.3371667110554622
465,13,37,13,,2.665239545898446,0.3371667110554622
466,16,28,13,,2.665239545898446,0.3371667110554622
467,18,28,11,,2.665239545898446,0.3371667110554622
468,12,33,15,,2.665239545898446,0.3371667110554622
469,20,28,10,,2.665239545898446,0.3371667110554622
470,18,33,10,,2.665239545898446,0.3371667110554622
471,16,33,11,,2.665239545898446,0.3371667110554622
472,18,51,6,,2.6649071679687477,0.33367402141642366
473,6,46,20,,2.6649071679687477,0.33367402141642366
474,6,51,18,,2.6649071679687477,0.33367402141642366
475,7,55,15,,2.6649071679687477,0.33367402141642366
476,20,46,6,,2.6649071679687477,0.33367402141642366
477,6,46,5,,2.6643698339843818,0.3445387978357755
478,13,28,16,,2.6635489953613325,0.33632083389652606
479,10,28,20,,2.6635489953613325,0.33632083389652606
480,15,24,10,,2.6493786291503945,0.3406514036010661
481,10,24,15,,2.6493786291503945,0.3406514036010661
482,18,20,10,,2.6493786291503945,0.3406514036010661
483,12,24,13,,2.6493786291503945,0.3406514036010661
484,9,20,20,,2.647688078613293,0.339811600691179
485,10,20,18,,2.647688078613293,0.339811600691179
486,12,60,10,,2.6472935345458892,0.34798679856515835
487,13,60,10,,2.6472935345458892,0.34798679856515835
488,12,60,11,,2.6472935345458892,0.34798679856515835
489,9,60,15,,2.6472935345458892,0.34798679856515835
490,7,51,20,,2.6472935345458892,0.34798679856515835
491,10,60,13,,2.6472935345458892,0.34798679856515835
492,18,55,8,,2.6472935345458892,0.34798679856515835
493,9,60,16,,2.6472935345458892,0.34798679856515835
494,12,51,10,,2.6447960577392484,0.34820490894007106
495,20,51,8,,2.6428712445068343,0.3339576825435073
496,15,60,10,,2.6428712445068343,0.3339576825435073
497,16,60,10,,2.6428712445068343,0.3339576825435073
498,12,60,13,,2.6428712445068343,0.3339576825435073
499,10,60,16,,2.6428712445068343,0.3339576825435073
500,10,60,15,,2.6428712445068343,0.3339576825435073
501,13,20,20,,2.642483754882831,0.34102972305435575
502,10,24,13,,2.6401680664062495,0.3383858508980015
503,13,24,10,,2.6401680664062495,0.3383858508980015
504,18,46,6,,2.6380244531249977,0.33146285519197377
505,6,46,18,,2.6380244531249977,0.33146285519197377
506,9,33,5,,2.6371209155273374,0.3487223735783821
507,16,28,8,,2.636770841064446,0.338338916463717
508,7,28,18,,2.636770841064446,0.338338916463717
509,7,46,5,,2.6356964453124903,0.34110803744465307
510,6,46,6,,2.6356964453124903,0.34110803744465307
511,6,55,5,,2.6356964453124903,0.34110803744465307
512,7,24,20,,2.6352736633300857,0.3379508210293565
